Var1,Colony,density_5km,density_15km,density_30km,type,season,Date___fert,Name,newChip,Sex,AGE,pupSex,pup,FA_mom,FA_pup,Weight_mom,pup_weight,preg_list,non_preg_list,min_reproductive_state,Reproductive_State,comments,BellyWidth,preg_parasites,parasites,nonpreg_parasites,temprature_IMS,,,date,BMI,preg_ratio,Reproductive_State_numeric,,min_morphology_numeric,min_morphology,morphology,group,real_year,winter_group,mom&preg
73,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-15,NaN,F,adult,,0,92,NaN,153,NaN,1,NaN,pregnant,pregnant,,49,5,5,NaN,15.2,,,,1.225806452,0.322580645,1,,1,natural,limestone cave,0,0,0,1
74,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-16,NaN,F,adult,,0,96,NaN,134,NaN,1,NaN,pregnant,pregnant,,35,1,1,NaN,15.2,,,,1.288659794,0.322580645,1,,1,natural,limestone cave,0,0,0,1
75,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-17,NaN,F,adult,,0,91,NaN,153,NaN,1,NaN,pregnant,pregnant,,51,2,2,NaN,15.2,,,,1.791666667,0.322580645,1,,1,natural,limestone cave,0,0,0,1
76,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-18,NaN,F,adult,,0,95,NaN,160,NaN,1,NaN,pregnant,pregnant,,51,1,1,NaN,15.2,,,,1.35483871,0.322580645,1,,1,natural,limestone cave,0,0,0,1
77,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-19,NaN,F,adult,,0,90,NaN,151,NaN,1,NaN,pregnant,pregnant,,51,2,2,NaN,15.2,,,,1.168421053,0.322580645,1,,1,natural,limestone cave,0,0,0,1
79,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-21,NaN,F,adult,,0,96,NaN,179,NaN,1,NaN,pregnant,pregnant,,53,0,0,NaN,15.2,,,,1.322580645,0.322580645,1,,1,natural,limestone cave,0,0,0,1
80,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-22,NaN,F,adult,,0,96,NaN,158,NaN,1,NaN,pregnant,pregnant,,45,0,0,NaN,15.2,,,,1.565656566,0.322580645,1,,1,natural,limestone cave,0,0,0,1
81,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-23,NaN,F,adult,,0,94,NaN,151,NaN,1,NaN,pregnant,pregnant,,52,0,0,NaN,15.2,,,,1.047058824,0.322580645,1,,1,natural,limestone cave,0,0,0,1
82,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-24,NaN,F,adult,,0,93,NaN,134,NaN,1,NaN,pregnant,pregnant,,30,0,0,NaN,15.2,,,,1.252747253,0.322580645,1,,1,natural,limestone cave,0,0,0,1
83,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-25,NaN,F,adult,,0,92,NaN,153,NaN,1,NaN,pregnant,pregnant,,47,1,1,NaN,15.2,,,,1.489361702,0.322580645,1,,1,natural,limestone cave,0,0,0,1
84,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-26,NaN,F,adult,,0,93,NaN,151,NaN,1,NaN,pregnant,pregnant,,45,2,2,NaN,15.2,,,,1.319148936,0.322580645,1,,1,natural,limestone cave,0,0,0,1
85,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-27,NaN,F,adult,,0,92,NaN,139,NaN,1,NaN,pregnant,pregnant,,42,0,0,NaN,15.2,,,,1.011627907,0.322580645,1,,1,natural,limestone cave,0,0,0,1
86,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-28,NaN,F,adult,,0,93,NaN,164,NaN,1,NaN,pregnant,pregnant,,45,0,0,NaN,15.2,,,,1.305263158,0.322580645,1,,1,natural,limestone cave,0,0,0,1
87,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-29,NaN,F,adult,,0,93,NaN,154,NaN,1,NaN,pregnant,pregnant,,52,0,0,NaN,15.2,,,,1.395604396,0.322580645,1,,1,natural,limestone cave,0,0,0,1
88,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-30,NaN,F,adult,,0,100,NaN,165,NaN,1,NaN,pregnant,pregnant,,50,1,1,NaN,15.2,,,,1.40625,0.322580645,1,,1,natural,limestone cave,0,0,0,1
89,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,spring,28-Mar-0023,BB-31,NaN,F,adult,,0,94,NaN,156,NaN,1,NaN,pregnant,pregnant,,32,4,4,NaN,15.2,,,,1.755319149,0.322580645,1,,1,natural,limestone cave,0,0,0,1
92,Aseret,1432.309575,1242.690028,1489.738816,rural,spring,29-Mar-0023,AS-2,NaN,F,adult,,0,93,NaN,155,NaN,1,NaN,pregnant,pregnant,,52,0,0,NaN,15,,,,1.631578947,0.322580645,1,,1,natural,limestone cave,0,0,0,1
95,Aseret,1432.309575,1242.690028,1489.738816,rural,spring,29-Mar-0023,AS-5,NaN,F,adult,,0,91,NaN,162,NaN,1,NaN,pregnant,pregnant,,58,0,0,NaN,15,,,,1.452631579,0.322580645,1,,1,natural,limestone cave,0,0,0,1
98,Aseret,1432.309575,1242.690028,1489.738816,rural,spring,29-Mar-0023,AS-8,NaN,F,adult,,0,92,NaN,149,NaN,1,NaN,pregnant,pregnant,,54,0,0,NaN,15,,,,1.078651685,0.322580645,1,,1,natural,limestone cave,0,0,0,1
100,Aseret,1432.309575,1242.690028,1489.738816,rural,spring,29-Mar-0023,AS-10,NaN,F,adult,,0,88,NaN,144,NaN,1,NaN,pregnant,pregnant,,53,1,1,NaN,15,,,,1.326315789,0.083333333,1,,1,natural,limestone cave,0,0,0,1
106,Aseret,1432.309575,1242.690028,1489.738816,rural,spring,29-Mar-0023,AS-16,NaN,F,adult,,0,97,NaN,161,NaN,1,NaN,pregnant,pregnant,,45,0,0,NaN,15,,,,1.5,0.083333333,1,,1,natural,limestone cave,0,0,0,1
108,Aseret,1432.309575,1242.690028,1489.738816,rural,spring,29-Mar-0023,AS-18,NaN,F,adult,,0,95,NaN,154,NaN,1,NaN,pregnant,pregnant,,54,2,2,NaN,15,,,,1.382978723,0.083333333,1,,1,natural,limestone cave,0,0,0,1
126,Center,12950.51342,5850.369695,2565.481855,city,spring,31-Mar-0023,CR-17,NaN,F,adult,,0,95,NaN,111,NaN,1,NaN,pregnant,pregnant,,35,2,2,NaN,17.7,,,,1.619565217,0.083333333,1,,1,natural,limestone cave,0,0,0,1
132,Center,12950.51342,5850.369695,2565.481855,city,spring,31-Mar-0023,CR-23,NaN,F,adult,,0,85,NaN,91,NaN,1,NaN,pregnant,pregnant,,31,0,0,NaN,17.7,,,,1.235955056,0.083333333,1,,1,natural,limestone cave,0,0,0,1
140,Bridge,13151.92898,5691.626481,2502.979942,city,spring,22-Mar-0023,BR-4,NaN,F,adult,,0,91,NaN,157,NaN,1,NaN,pregnant,pregnant,,47,3,3,NaN,16.4,,,,1.366666667,0.083333333,1,,1,natural,limestone cave,0,0,0,1
149,Bridge,13151.92898,5691.626481,2502.979942,city,spring,22-Mar-0023,BR-13,NaN,F,adult,,0,90,NaN,143,NaN,1,NaN,pregnant,pregnant,,NaN,1,1,NaN,16.4,,,,1.311827957,0.083333333,1,,1,natural,limestone cave,0,0,0,1
150,Bridge,13151.92898,5691.626481,2502.979942,city,spring,22-Mar-0023,BR-14,NaN,F,adult,,0,93,NaN,156,NaN,1,NaN,pregnant,pregnant,,NaN,1,1,NaN,16.4,,,,1.191489362,0.083333333,1,,1,natural,limestone cave,0,0,0,1
151,Bridge,13151.92898,5691.626481,2502.979942,city,spring,22-Mar-0023,BR-15,NaN,F,adult,,0,95,NaN,152,NaN,1,NaN,pregnant,pregnant,,NaN,4,4,NaN,16.4,,,,1.304347826,0.083333333,1,,1,natural,limestone cave,0,0,0,1
153,Jaffa,14071.62687,6183.392671,2619.763597,city,spring,26-Mar-0023,JF -1,NaN,F,adult,,0,84,NaN,102,NaN,1,NaN,pregnant,pregnant,,40,0,0,NaN,16,,,,1.442105263,0.083333333,1,,1,natural,limestone cave,0,0,0,1
158,Jaffa,14071.62687,6183.392671,2619.763597,city,spring,26-Mar-0023,JF -6,NaN,F,adult,,0,91,NaN,115,NaN,1,NaN,pregnant,pregnant,,37,0,0,NaN,16,,,,1.582417582,0.083333333,1,,1,natural,limestone cave,0,0,0,1
159,Jaffa,14071.62687,6183.392671,2619.763597,city,spring,26-Mar-0023,JF -7,NaN,F,adult,,0,92,NaN,124,NaN,1,NaN,pregnant,pregnant,,34,0,0,NaN,16,,,,1.35106383,0.083333333,1,,1,natural,limestone cave,0,0,0,1
160,Jaffa,14071.62687,6183.392671,2619.763597,city,spring,26-Mar-0023,JF -8,NaN,F,adult,,0,95,NaN,168,NaN,1,NaN,pregnant,pregnant,,52,2,2,NaN,16,,,,1.446808511,0.083333333,1,,1,natural,limestone cave,0,0,0,1
168,Jaffa,14071.62687,6183.392671,2619.763597,city,spring,26-Mar-0023,JF -17,NaN,F,adult,,0,94,NaN,139,NaN,1,NaN,pregnant,pregnant,,45,0,0,NaN,16,,,,1.30625,0.083333333,1,,1,natural,limestone cave,0,0,0,1
169,Jaffa,14071.62687,6183.392671,2619.763597,city,spring,26-Mar-0023,JF -18,NaN,F,adult,,0,96,NaN,166,NaN,1,NaN,pregnant,pregnant,,60,2,2,NaN,16,,,,1.315789474,0.083333333,1,,1,natural,limestone cave,0,0,0,1
183,Shontsino,12809.91532,5427.677893,2474.556445,city,spring,26-Mar-0023,SH-9,NaN,F,adult,,0,90,NaN,122,NaN,1,NaN,pregnant,pregnant,27.3.23 capture,38,0,0,NaN,16.4,,,,1.475555556,0.083333333,1,,1,natural,limestone cave,0,0,0,1
184,Shontsino,12809.91532,5427.677893,2474.556445,city,spring,26-Mar-0023,SH-10,NaN,F,adult,,0,89,NaN,120,NaN,1,NaN,pregnant,pregnant,"abbcess in lower abdomen, 9.4.23 capture",27,5,5,NaN,16.4,,,,1.193877551,0.083333333,1,,1,natural,limestone cave,0,0,0,1
185,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-2B,NaN,F,adult,,0,96,NaN,143,NaN,1,NaN,pregnant,pregnant,bold forehead,30,0,0,NaN,11.4,,,,1.2875,0.083333333,1,,1,natural,limestone cave,0,0,1,1
186,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-4B,NaN,F,adult,,0,92,NaN,125,NaN,1,NaN,pregnant,pregnant,,30,1,1,NaN,11.4,,,,1.440860215,0.083333333,1,,1,natural,limestone cave,0,0,1,1
187,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-6B,NaN,F,adult,,0,92,NaN,134,NaN,1,NaN,pregnant,pregnant,,33,1,1,NaN,11.4,,,,1.347826087,0.083333333,1,,1,natural,limestone cave,0,0,1,1
188,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-9B,NaN,F,adult,,0,93,NaN,141,NaN,1,NaN,pregnant,pregnant,,36,2,2,NaN,11.4,,,,1.233333333,0.083333333,1,,1,natural,limestone cave,0,0,1,1
189,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-15B,NaN,F,adult,,0,95,NaN,140,NaN,1,NaN,pregnant,pregnant,,34,0,0,NaN,11.4,,,,1.358695652,0.083333333,1,,1,natural,limestone cave,0,0,1,1
190,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-21B,NaN,F,adult,,0,95,NaN,122,NaN,1,NaN,pregnant,pregnant,,30,1,1,NaN,11.4,,,,1.326315789,0.083333333,1,,1,natural,limestone cave,0,0,1,1
191,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-22B,NaN,F,adult,,0,96,NaN,121,NaN,1,NaN,pregnant,pregnant,no blood taken,30,1,1,NaN,11.4,,,,1.263736264,0.083333333,1,,1,natural,limestone cave,0,0,1,1
192,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-23B,NaN,F,adult,,0,90,NaN,123,NaN,1,NaN,pregnant,pregnant,no blood taken,31,0,0,NaN,11.4,,,,1.357894737,0.551724138,1,,1,natural,limestone cave,0,0,1,1
193,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-24B,NaN,F,adult,,0,93,NaN,131,NaN,1,NaN,pregnant,pregnant,no blood taken,32,1,1,NaN,11.4,,,,1.522727273,0.551724138,1,,1,natural,limestone cave,0,0,1,1
194,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-25B,NaN,F,adult,,0,96,NaN,124,NaN,1,NaN,pregnant,pregnant,no blood taken,34,1,1,NaN,11.4,,,,1.426086957,0.551724138,1,,1,natural,limestone cave,0,0,1,1
195,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-26B,NaN,F,adult,,0,94,NaN,119,NaN,1,NaN,pregnant,pregnant,no blood taken,35,3,3,NaN,11.4,,,,1.596842105,0.551724138,1,,1,natural,limestone cave,0,0,1,1
196,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-27B,NaN,F,adult,,0,93,NaN,133,NaN,1,NaN,pregnant,pregnant,no blood taken,33,0,0,NaN,11.4,,,,1.282608696,0.551724138,1,,1,natural,limestone cave,0,0,1,1
197,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-29B,NaN,F,adult,,0,92,NaN,132,NaN,1,NaN,pregnant,pregnant,no blood taken,32,0,0,NaN,11.4,,,,1.627368421,0.551724138,1,,1,natural,limestone cave,0,0,1,1
198,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-30B,NaN,F,adult,,0,92,NaN,137,NaN,1,NaN,pregnant,pregnant,no blood taken,40,0,0,NaN,11.4,,,,1.217647059,0.551724138,1,,1,natural,limestone cave,0,0,1,1
199,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-31B,NaN,F,adult,,0,93,NaN,129,NaN,1,NaN,pregnant,pregnant,no blood taken,35,0,0,NaN,11.4,,,,1.521212121,0.551724138,1,,1,natural,limestone cave,0,0,1,1
200,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-32B,NaN,F,adult,,0,93,NaN,134,NaN,1,NaN,pregnant,pregnant,no blood taken,32,2,2,NaN,11.4,,,,1.388888889,0.551724138,1,,1,natural,limestone cave,0,0,1,1
201,Segafim,407.8869522,341.8639742,923.1368704,rural,winter,02-Jan-0023,sg-33B,NaN,F,adult,,0,94,NaN,127,NaN,1,NaN,pregnant,pregnant,no blood taken,32,2,2,NaN,11.4,,,,1.239548023,0.551724138,1,,1,natural,limestone cave,0,0,1,1
204,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-6A,NaN,F,adult,,0,89,NaN,110,NaN,1,NaN,pregnant,pregnant,,29,3,3,NaN,12,,,,1.260416667,0.551724138,1,,1,natural,limestone cave,0,0,1,1
205,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-7A,NaN,F,adult,,0,90,NaN,127,NaN,1,NaN,pregnant,pregnant,,25,3,3,NaN,12,,,,1.314124294,0.551724138,1,,1,natural,limestone cave,0,0,1,1
206,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-8A,NaN,F,adult,,0,88,NaN,117,NaN,1,NaN,pregnant,pregnant,,32,3,3,NaN,12,,,,1.742222222,0.551724138,1,,1,natural,limestone cave,0,0,1,1
208,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-10A,NaN,F,adult,,0,94,NaN,125,NaN,1,NaN,pregnant,pregnant,,34,3,3,NaN,12,,,,1.359770115,0.551724138,1,,1,natural,limestone cave,0,0,1,1
210,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-12A,NaN,F,adult,,0,96,NaN,124,NaN,1,NaN,pregnant,pregnant,,32,0,0,NaN,12,,,,1.269662921,0.551724138,1,,1,natural,limestone cave,0,0,1,1
212,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-16A,NaN,F,adult,,0,94,NaN,130,NaN,1,NaN,pregnant,pregnant,,34,1,1,NaN,12,,,,1.431818182,0.551724138,1,,1,natural,limestone cave,0,0,1,1
213,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-17A,NaN,F,adult,,0,88,NaN,107,NaN,1,NaN,pregnant,pregnant,,28,1,0,NaN,12,,,,1.290697674,0.551724138,1,,1,natural,limestone cave,0,0,1,1
214,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-18A,NaN,F,adult,,0,94,NaN,134,NaN,1,NaN,pregnant,pregnant,"abcess in armpit, no blood taken",41,1,1,NaN,12,,,,1.826086957,0.551724138,1,,1,natural,limestone cave,0,0,1,1
219,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-10B,NaN,F,adult,,0,92,NaN,136,NaN,1,NaN,pregnant,pregnant,no blood taken,32,1,1,NaN,12,,,,1.166666667,0.551724138,1,,1,natural,limestone cave,0,0,1,1
220,Beit Govrin,7.714786059,361.8844481,567.7055625,rural,winter,02-Jan-0023,BG-11B,NaN,F,adult,,0,96,NaN,142,NaN,1,NaN,pregnant,pregnant,no blood taken,36,1,0,NaN,12,,,,1.308510638,0.551724138,1,,1,natural,limestone cave,0,0,1,1
221,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-5,NaN,F,adult,,0,93,NaN,138,NaN,1,NaN,pregnant,pregnant,,23,1,1,NaN,13.5,,,,1.183908046,0.551724138,1,,1,natural,limestone cave,0,0,1,1
222,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-6,NaN,F,adult,,0,93,NaN,134,NaN,1,NaN,pregnant,pregnant,,31,0,0,NaN,13.5,,,,1.255555556,0.551724138,1,,1,natural,limestone cave,0,0,1,1
223,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-7,NaN,F,adult,,0,96,NaN,133,NaN,1,NaN,pregnant,pregnant,,29,0,0,NaN,13.5,,,,1.322222222,0.551724138,1,,1,natural,limestone cave,0,0,1,1
224,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-11,NaN,F,adult,,0,91,NaN,133,NaN,1,NaN,pregnant,pregnant,,30,1,1,NaN,13.5,,,,1.305434783,0.551724138,1,,1,natural,limestone cave,0,0,1,1
225,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-12,NaN,F,adult,,0,92,NaN,131,NaN,1,NaN,pregnant,pregnant,,26,1,1,NaN,13.5,,,,1.591549296,0.551724138,1,,1,natural,limestone cave,0,0,1,1
226,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-16,NaN,F,adult,,0,98,NaN,147,NaN,1,NaN,pregnant,pregnant,,34,3,3,NaN,13.5,,,,1.290697674,0.551724138,1,,1,natural,limestone cave,0,0,1,1
227,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-18,NaN,F,adult,,0,94,NaN,142,NaN,1,NaN,pregnant,pregnant,,30,0,0,NaN,13.5,,,,1.101190476,0.551724138,1,,1,natural,limestone cave,0,0,1,1
228,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-19,NaN,F,adult,,0,92,NaN,137,NaN,1,NaN,pregnant,pregnant,no blood taken,24,2,2,NaN,13.5,,,,1.369565217,0.551724138,1,,1,natural,limestone cave,0,0,1,1
229,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-20,NaN,F,adult,,0,94,NaN,133,NaN,1,NaN,pregnant,pregnant,,26,2,2,NaN,13.5,,,,1.409326425,0.551724138,1,,1,natural,limestone cave,0,0,1,1
231,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-23,NaN,F,adult,,0,94,NaN,140,NaN,1,NaN,pregnant,pregnant,no blood taken,25,2,2,NaN,13.5,,,,1.511111111,0.8,1,,1,natural,limestone cave,0,0,1,1
232,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-24,NaN,F,adult,,0,92,NaN,119,NaN,1,NaN,pregnant,pregnant,no blood taken,23,1,1,NaN,13.5,,,,1.434782609,0.8,1,,1,natural,limestone cave,0,0,1,1
233,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-25,NaN,F,adult,,0,92,NaN,121,NaN,1,NaN,pregnant,pregnant,no blood taken,23,2,2,NaN,13.5,,,,1.591397849,0.8,1,,1,natural,limestone cave,0,0,1,1
234,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-26,NaN,F,adult,,0,96,NaN,140,NaN,1,NaN,pregnant,pregnant,no blood taken,27,3,3,NaN,13.5,,,,1.43956044,0.8,1,,1,natural,limestone cave,0,0,1,1
235,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-27,NaN,F,adult,,0,93,NaN,137,NaN,1,NaN,pregnant,pregnant,no blood taken,28,6,6,NaN,13.5,,,,1.638297872,0.8,1,,1,natural,limestone cave,0,0,1,1
236,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-28,NaN,F,adult,,0,94,NaN,145,NaN,1,NaN,pregnant,pregnant,no blood taken,26,4,4,NaN,13.5,,,,1.365591398,0.8,1,,1,natural,limestone cave,0,0,1,1
237,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-29,NaN,F,adult,,0,91,NaN,126,NaN,1,NaN,pregnant,pregnant,no blood taken,25,3,3,NaN,13.5,,,,1.231460674,0.8,1,,1,natural,limestone cave,0,0,1,1
238,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-30,NaN,F,adult,,0,95,NaN,136,NaN,1,NaN,pregnant,pregnant,no blood taken,32,4,4,NaN,13.5,,,,1.677419355,0.8,1,,1,natural,limestone cave,0,0,1,1
239,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-31,NaN,F,adult,,0,95,NaN,142,NaN,1,NaN,pregnant,pregnant,no blood taken,30,3,3,NaN,13.5,,,,1.468085106,0.8,1,,1,natural,limestone cave,0,0,1,1
240,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-32,NaN,F,adult,,0,96,NaN,136,NaN,1,NaN,pregnant,pregnant,no blood taken,31,4,4,NaN,13.5,,,,1.630434783,0.8,1,,1,natural,limestone cave,0,0,1,1
241,Bnei Brit,551.6719246,884.9337109,1397.122011,rural,winter,12-Jan-0023,BB-33,NaN,F,adult,,0,93,NaN,139,NaN,1,NaN,pregnant,pregnant,no blood taken,26,5,5,NaN,13.5,,,,1.489361702,0.8,1,,1,natural,limestone cave,0,0,1,1
242,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-1,NaN,F,adult,,0,94,NaN,150,NaN,1,NaN,pregnant,pregnant,,35,1,1,NaN,12.3,,,,1.559139785,0.8,1,,1,natural,limestone cave,0,0,1,1
243,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-2,NaN,F,adult,,0,92,NaN,141,NaN,1,NaN,pregnant,pregnant,,32,0,0,NaN,12.3,,,,1.391304348,0.8,1,,1,natural,limestone cave,0,0,1,1
244,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-3,NaN,F,adult,,0,92,NaN,145,NaN,1,NaN,pregnant,pregnant,,31,1,1,NaN,12.3,,,,1.451612903,0.8,1,,1,natural,limestone cave,0,0,1,1
246,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-5,NaN,F,adult,,0,94,NaN,149,NaN,1,NaN,pregnant,pregnant,,25,4,4,NaN,12.3,,,,1.572916667,0.8,1,,1,natural,limestone cave,0,0,1,1
247,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-6,NaN,F,adult,,0,91,NaN,134,NaN,1,NaN,pregnant,pregnant,,36,1,1,NaN,12.3,,,,1.423913043,0.8,1,,1,natural,limestone cave,0,0,1,1
248,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-7,NaN,F,adult,,0,94,NaN,155,NaN,1,NaN,pregnant,pregnant,,25,1,1,NaN,12.3,,,,1.412371134,0.8,1,,1,natural,limestone cave,0,0,1,1
249,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-8,NaN,F,adult,,0,85,NaN,99,NaN,1,NaN,pregnant,pregnant,,31,1,1,NaN,12.3,,,,1.527472527,0.8,1,,1,natural,limestone cave,0,0,1,1
250,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-9,NaN,F,adult,,0,97,NaN,155,NaN,1,NaN,pregnant,pregnant,,40,3,3,NaN,12.3,,,,1.29,0.8,1,,1,natural,limestone cave,0,0,1,1
251,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-10,NaN,F,adult,,0,94,NaN,163,NaN,1,NaN,pregnant,pregnant,,38,2,2,NaN,12.3,,,,1.376344086,0.8,1,,1,natural,limestone cave,0,0,1,1
252,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-11,NaN,F,adult,,0,92,NaN,123,NaN,1,NaN,pregnant,pregnant,,25,5,5,NaN,12.3,,,,1.096774194,0.8,1,,1,natural,limestone cave,0,0,1,1
253,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-12,NaN,F,adult,,0,83,NaN,115,NaN,1,NaN,pregnant,pregnant,eye parasites,27,2,2,NaN,12.3,,,,1.758695652,0.8,1,,1,natural,limestone cave,0,0,1,1
254,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-13,NaN,F,old,,0,96,NaN,148,NaN,1,NaN,pregnant,pregnant,,26,2,2,NaN,12.3,,,,1.556701031,0.8,1,,1,natural,limestone cave,0,0,1,1
255,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-14,NaN,F,old,,0,91,NaN,135,NaN,1,NaN,pregnant,pregnant,,28,4,4,NaN,12.3,,,,1.574468085,0.8,1,,1,natural,limestone cave,0,0,1,1
256,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-15,NaN,F,adult,,0,95,NaN,154,NaN,1,NaN,pregnant,pregnant,,32,2,2,NaN,12.3,,,,1.382978723,0.8,1,,1,natural,limestone cave,0,0,1,1
257,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-16,NaN,F,old,,0,92,NaN,140,NaN,1,NaN,pregnant,pregnant,,30,2,2,NaN,12.3,,,,1.616666667,0.75862069,1,,0,man made,kurkar cave,0,0,1,1
258,Aseret,1432.309575,1242.690028,1489.738816,rural,winter,04-Jan-0023,as-17,NaN,F,adult,,0,93,NaN,135,NaN,1,NaN,pregnant,pregnant,,25,3,3,NaN,12.3,,,,1.685263158,0.75862069,1,,0,man made,kurkar cave,0,0,1,1
