Var1,Colony,density_5km,density_15km,density_30km,type,season,Date___fert,Name,newChip,Sex,AGE,pupSex,pup,FA_mom,FA_pup,Weight_mom,BMI,aFM,pup_weight,preg_list,non_preg_list,min_reproductive_state,Reproductive_State,comments,BellyWidth,preg_parasites,parasites,nonpreg_parasites,temprature_IMS,,,date,preg_ratio,Reproductive_State_numeric,,min_morphology_numeric,min_morphology,morphology,group,mom&preg,winter_group
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163140,F,Adult,,0,93,NaN,177,1.903225806,,NaN,1,NaN,pregnant,pregnant,,56,1,1,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4161373,F,Adult,,0,90,NaN,162.6,1.806666667,,NaN,1,NaN,pregnant,pregnant,,62,1,1,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4162874,F,Adult,,0,93,NaN,153.8,1.653763441,,NaN,1,NaN,pregnant,pregnant,,59,0,0,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163106,F,Adult,,0,90,NaN,128,1.422222222,,NaN,1,NaN,pregnant,pregnant,,45,3,3,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4162855,F,Adult,,0,91,NaN,149,1.637362637,,NaN,1,NaN,pregnant,pregnant,,51,4,4,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163418,F,Adult,,0,93,NaN,161.7,1.738709677,,NaN,1,NaN,pregnant,pregnant,,NaN,4,4,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163008,F,Adult,,0,93,NaN,172,1.849462366,,NaN,1,NaN,pregnant,pregnant,,59,2,2,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,17-Aug-21,,4163166,F,Adult,,0,98,NaN,163.8,1.671428571,,NaN,1,NaN,pregnant,pregnant,,54,2,2,NaN,27.4,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163410,F,Adult,,0,93,NaN,149.1,1.603225806,,NaN,1,NaN,pregnant,pregnant,,48,6,6,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163030,F,Adult,,0,94,NaN,152.7,1.624468085,,NaN,1,NaN,pregnant,pregnant,,53,6,6,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163065,F,Adult,,0,93,NaN,150.7,1.620430108,,NaN,1,NaN,pregnant,pregnant,,56,4,4,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162953,F,Adult,,0,90,NaN,139.9,1.554444444,,NaN,1,NaN,pregnant,pregnant,,55,4,4,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163242,F,Adult,,0,93,NaN,154.8,1.664516129,,NaN,1,NaN,pregnant,pregnant,,55,6,6,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4161243,F,Adult,,0,95,NaN,151.4,1.593684211,,NaN,1,NaN,pregnant,pregnant,,51,5,5,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163195,F,Adult,,0,94,NaN,140.4,1.493617021,,NaN,1,NaN,pregnant,pregnant,,46,2,2,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162833,F,Adult,,0,93,NaN,147.4,1.584946237,,NaN,1,NaN,pregnant,pregnant,,46,6,6,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4163423,F,Adult,,0,91,NaN,155.8,1.712087912,,NaN,1,NaN,pregnant,pregnant,,52,0,0,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162878,F,Adult,,0,92,NaN,130.8,1.42173913,,NaN,1,NaN,pregnant,pregnant,,38,0,0,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,1000416382,F,Adult,,0,93,NaN,176.6,1.898924731,,NaN,1,NaN,pregnant,pregnant,,62,8,8,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4062288,F,Adult,,0,95,NaN,144.7,1.523157895,,NaN,1,NaN,pregnant,pregnant,,46,3,3,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,02-Aug-21,,4162857,F,Adult,,0,91,NaN,143,1.571428571,,NaN,1,NaN,pregnant,pregnant,,52,7,7,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320126,F,Adult,,0,98,NaN,159.9,1.631632653,,NaN,1,NaN,pregnant,pregnant,,60,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320132,F,Adult,,0,96,NaN,156.8,1.633333333,,NaN,1,NaN,pregnant,pregnant,,51,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320172,F,Adult,,0,97,NaN,154.6,1.593814433,,NaN,1,NaN,pregnant,pregnant,,46,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161306,F,Adult,,0,100,NaN,145.7,1.457,,NaN,1,NaN,pregnant,pregnant,,42,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161391,F,Adult,,0,91,NaN,136.2,1.496703297,,NaN,1,NaN,pregnant,pregnant,,49,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161332,F,Adult,,0,96,NaN,142.9,1.488541667,,NaN,1,NaN,pregnant,pregnant,,53,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161252,F,Adult,,0,99,NaN,144.6,1.460606061,,NaN,1,NaN,pregnant,pregnant,,44,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161238,F,Adult,,0,94,NaN,130,1.382978723,,NaN,1,NaN,pregnant,early pregnancy,,48,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161301,F,Adult,,0,95,NaN,137.7,1.449473684,,NaN,1,NaN,pregnant,pregnant,,45,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320140,F,Adult,,0,94,NaN,163.4,1.738297872,,NaN,1,NaN,pregnant,pregnant,,57,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320200,F,Adult,,0,95,NaN,150.2,1.581052632,,NaN,1,NaN,pregnant,pregnant,,51,NaN,NaN,NaN,27.2,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320127,F,Adult,,0,92,NaN,147.1,1.598913043,,NaN,1,NaN,pregnant,pregnant,,48,NaN,NaN,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320124,F,Adult,,0,92,NaN,171.2,1.860869565,,NaN,1,NaN,pregnant,pregnant,,65,NaN,NaN,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,439096,F,Adult,,0,94,NaN,135.2,1.438297872,,NaN,1,NaN,pregnant,pregnant,,45,NaN,NaN,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4320128,F,Adult,,0,94,NaN,138.9,1.477659574,,NaN,1,NaN,pregnant,pregnant,,42,NaN,NaN,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161300,F,Adult,,0,95,NaN,137.1,1.443157895,,NaN,1,NaN,pregnant,pregnant,,49,NaN,NaN,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,20-Jul-21,,4161310,F,Adult,,0,91,NaN,133.9,1.471428571,,NaN,1,NaN,pregnant,pregnant,,44,NaN,NaN,NaN,27.2,,,,0.266666667,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320362,F,Adult,,0,96,NaN,153.2,1.595833333,,NaN,1,NaN,pregnant,Pregnant,,59,NaN,NaN,NaN,24.9,,,,0.733333333,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4163267,F,Adult,,0,97,NaN,166.6,1.717525773,,NaN,1,NaN,pregnant,Pregnant,,54,NaN,NaN,NaN,24.9,,,,0.733333333,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320348,F,Adult,,0,92,NaN,137.5,1.494565217,,NaN,1,NaN,pregnant,Pregnant,,40,NaN,NaN,NaN,24.9,,,,0.733333333,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4319934,F,Adult,,0,93,NaN,158.8,1.707526882,,NaN,1,NaN,pregnant,Pregnant,,52,NaN,NaN,NaN,24.9,,,,0.733333333,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4319929,F,Adult,,0,92,NaN,144.8,1.573913043,,NaN,1,NaN,pregnant,Pregnant,,50,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161254,F,Adult,,0,94,NaN,140.9,1.49893617,,NaN,1,NaN,pregnant,Pregnant,,51,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320403,F,Adult,,0,93,NaN,134.5,1.446236559,,NaN,1,NaN,pregnant,early pregnancy,,40,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320449,F,Adult,,0,93,NaN,140.8,1.513978495,,NaN,1,NaN,pregnant,Pregnant,,45,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320451,F,Adult,,0,94,NaN,144.3,1.535106383,,NaN,1,NaN,pregnant,Pregnant,,53,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320351,F,Adult,,0,90,NaN,139.8,1.553333333,,NaN,1,NaN,pregnant,Pregnant,,33,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4163404,F,Adult,,0,96,NaN,125.9,1.311458333,,NaN,1,NaN,pregnant,early pregnancy or reproductive,,30,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4163391,F,Adult,,0,95,NaN,135.7,1.428421053,,NaN,1,NaN,pregnant,Pregnant,,28,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4062282,F,Adult,,0,96,NaN,158.5,1.651041667,,NaN,1,NaN,pregnant,Pregnant,,51,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4319930,F,Adult,,0,94,NaN,130.7,1.390425532,,NaN,1,NaN,pregnant,Pregnant lactating,,38,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161314,F,Adult,,0,96,NaN,135.8,1.414583333,,NaN,1,NaN,pregnant,early pregnancy,,34,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4319909,F,Adult,,0,98,NaN,127.6,1.302040816,,NaN,1,NaN,pregnant,early pregnancy,,40,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161263,F,Adult,,0,91,NaN,140,1.538461538,,NaN,1,NaN,pregnant,pregnant,,46,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4161271,F,Adult,,0,89,NaN,131.3,1.475280899,,NaN,1,NaN,pregnant,pregnant,,46,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4320407,F,Adult,,0,94,NaN,155.7,1.656382979,,NaN,1,NaN,pregnant,pregnant,,56,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4163315,F,Adult,,0,94,NaN,140.3,1.492553191,,NaN,1,NaN,pregnant,pregnant,,45,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Tinshemet,522.560257,1929.634255,3289.412398,rural,,05-Jul-21,,4319957,F,Adult,,0,93,NaN,120.3,1.293548387,,NaN,1,NaN,pregnant,early pregnancy,missing FA mesurement,NaN,NaN,NaN,NaN,24.9,,,,0.5,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538190,F,Adult,M,yes,93,68,134,1.440860215,,42,NaN,1,mom pup,mom pup,,NaN,NaN,2,2,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538209,F,Adult,F,yes,91,57,96,1.054945055,,36,NaN,1,mom pup,mom pup,,NaN,NaN,0,0,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538198,F,Adult,F,yes,95,62,145,1.526315789,,39,NaN,1,mom pup,mom pup,,NaN,NaN,0,0,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538639,F,Adult,F,yes,93,45,121,1.301075269,,89,NaN,1,mom pup,mom pup,,NaN,NaN,2,2,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538217,F,Adult,F,yes,92,41,133,1.445652174,,27,NaN,1,mom pup,mom pup,,NaN,NaN,0,0,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538199,F,Adult,F,yes,94,63,129,1.372340426,,40,NaN,1,mom pup,mom pup,,NaN,NaN,0,0,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538673,F,Adult,F,yes,94,60,130,1.382978723,,33,NaN,1,mom pup,mom pup,,NaN,NaN,0,0,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538597,F,Adult,M,yes,95,42,144,1.515789474,,25,NaN,1,mom pup,mom pup,,NaN,NaN,0,0,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538626,F,Adult,M,yes,97,72,127,1.309278351,,47,NaN,1,mom pup,mom pup,,NaN,NaN,1,1,26.3,,,91,0.90625,,,1,natural,limestone cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326585,F,Adult,,0,95,NaN,140,1.473684211,,NaN,1,,pregnant,pregnant,,32,1,1,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326377,F,Adult,,0,98,NaN,144,1.469387755,,NaN,1,,pregnant,pregnant,,33,5,5,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326620,F,Adult,,0,94,NaN,124,1.319148936,,NaN,1,,pregnant,pregnant,,33,0,0,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326404,F,Adult,,0,93,NaN,136,1.462365591,,NaN,1,,pregnant,pregnant,,32,5,5,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326598,F,Adult,,0,93,NaN,147,1.580645161,,NaN,1,,pregnant,pregnant,,33,6,6,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326610,F,Adult,,0,89,NaN,132,1.483146067,,NaN,1,,pregnant,pregnant,,30,1,1,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326400,F,Adult,,0,96,NaN,124,1.291666667,,NaN,1,,pregnant,pregnant,,31,3,3,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326593,F,Adult,,0,96,NaN,136,1.416666667,,NaN,1,,pregnant,pregnant,,29,4,4,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326390,F,Adult,,0,93,NaN,127,1.365591398,,NaN,1,,pregnant,pregnant,,34,2,2,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326392,F,Adult,,0,96,NaN,134,1.395833333,,NaN,1,,pregnant,pregnant,,34,2,2,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326382,F,Adult,,0,94,NaN,143,1.521276596,,NaN,1,,pregnant,pregnant,,34,2,2,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326424,F,Adult,,0,94,NaN,139,1.478723404,,NaN,1,,pregnant,pregnant,,33,2,2,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,26-Dec-21,,326584,F,Adult,,0,97,NaN,138,1.422680412,,NaN,1,,pregnant,pregnant,vaginal bleeding,28,0,0,NaN,14.9,,,80,0.035714286,,,0,man made,kurkar cave,1,1,1
,Herzeliya,4212.3,4861.1,2455.9,city,,21-Oct-21,,4162058,F,Adult,,0,92,NaN,133,1.445652174,,NaN,1,,pregnant,reproductive non lactating early pregnancy,went to yomi,NaN,1,1,NaN,22.8,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,21-Oct-21,,4162191,F,Adult,,0,93,NaN,128,1.376344086,,NaN,1,,pregnant,reproductive early pregnancy,,NaN,0,0,NaN,22.8,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,21-Oct-21,,4163139,F,Adult,,0,97,NaN,133,1.371134021,,NaN,1,,pregnant,lactaitintg pregnant,,NaN,0,0,NaN,22.8,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,14-Sep-21,,4161976,F,Adult,,0,96,NaN,182,1.895833333,,NaN,1,,pregnant,pregnant,pregnant with twins,72,6,6,0,25.5,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,30-Aug-21,,4162863,F,Adult,,0,94,NaN,150,1.595744681,,NaN,1,,pregnant,pregnant,,57,0,0,NaN,26.8,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4163094,F,Adult,,0,91,NaN,159.1,1.748351648,,NaN,1,,pregnant,pregnant,,57,1,1,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4163107,F,Adult,,0,96,NaN,155.2,1.616666667,,NaN,1,,pregnant,pregnant,,55,0,0,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4163019,F,Adult,,0,93,NaN,150,1.612903226,,NaN,1,,pregnant,pregnant,,54,1,1,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162865,F,Adult,,0,96,NaN,144.7,1.507291667,,NaN,1,,pregnant,pregnant,,57,2,2,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162846,F,Adult,,0,95,NaN,161,1.694736842,,NaN,1,,pregnant,pregnant,,61,0,0,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162954,F,Adult,,0,93,NaN,156.6,1.683870968,,NaN,1,,pregnant,pregnant,,56,2,2,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162977,F,Adult,,0,96,NaN,163.5,1.703125,,NaN,1,,pregnant,pregnant,,59,0,0,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,17-Aug-21,,4162979,F,Adult,,0,94,NaN,170.8,1.817021277,,NaN,1,,pregnant,pregnant,,60,1,1,NaN,27,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4161313,F,Adult,,0,91,NaN,149.3,1.640659341,,NaN,1,,pregnant,pregnant,,53,0,0,NaN,26.8,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,02-Aug-21,,4162837,F,Adult,,0,96,NaN,154.9,1.613541667,,NaN,1,,pregnant,pregnant,,50,0,0,NaN,26.8,,,80,0.035714286,,,0,man made,kurkar cave,1,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538618,F,Adult,,0,93,NaN,150,1.612903226,,NaN,1,,pregnant,pregnant,,59,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538201,F,Adult,,0,88,NaN,148,1.681818182,,NaN,1,,pregnant,pregnant,feet condition,40,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538177,F,Adult,,0,95,NaN,163,1.715789474,,NaN,1,,pregnant,pregnant,,61,2,2,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538212,F,Adult,,0,89,NaN,109,1.224719101,,NaN,1,,pregnant,first pregnancy,,40,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538583,F,Adult,,0,98,NaN,153.7,1.568367347,,NaN,1,,pregnant,pregnant,,59,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538629,F,Adult,,0,91,NaN,128.7,1.414285714,,NaN,1,,pregnant,pregnant,,47,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,4162212,F,Adult,,0,102,NaN,91,0.892156863,,NaN,1,,pregnant,"large nipple, pregnant",,48,0,0,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538208,F,Adult,,0,94,NaN,126.8,1.34893617,,NaN,1,,pregnant,pregnant lactating,,40,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538179,F,Adult,,0,95,NaN,79,0.831578947,,NaN,1,,pregnant,pregnant lactating,flat bitten nipple shoulder bald patch,38,1,1,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
,Herzeliya,4212.3,4861.1,2455.9,city,,05-Jul-22,,538223,F,Adult,,0,94,NaN,96.3,1.024468085,,NaN,1,,pregnant,pregnant,,60,2,2,NaN,26.3,,,,0.666666667,,,0,man made,kurkar cave,0,1,
