OBJECTID,SEMEL_YISH,STAT11,YISHUV_STA,SHEM_YISHU,SHEM_YIS_1,Stat11_Uni,Stat11_Ref,Main_Funct,Main_Fun_1,Religion_y,Religion_1,Pop_Total,Male_Total,Female_Tot,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_up,Shape_Leng,Shape_Area,id,Name,type,comments,area_sqm
3128,"8600","131","86000131",רמת גן,RAMAT GAN,"131",,"1",מגורים,"1",יהודי,2641.000000000000000,1300.000000000000000,1342.000000000000000,196.000000000000000,172.000000000000000,143.000000000000000,105.000000000000000,91.000000000000000,293.000000000000000,352.000000000000000,251.000000000000000,205.000000000000000,162.000000000000000,135.000000000000000,93.000000000000000,83.000000000000000,115.000000000000000,95.000000000000000,62.000000000000000,32.000000000000000,"56",1420.947054351849829,111410.629853698672378,"2",Shontsino,City,,62873873.884
3128,"8600","131","86000131",רמת גן,RAMAT GAN,"131",,"1",מגורים,"1",יהודי,2641.000000000000000,1300.000000000000000,1342.000000000000000,196.000000000000000,172.000000000000000,143.000000000000000,105.000000000000000,91.000000000000000,293.000000000000000,352.000000000000000,251.000000000000000,205.000000000000000,162.000000000000000,135.000000000000000,93.000000000000000,83.000000000000000,115.000000000000000,95.000000000000000,62.000000000000000,32.000000000000000,"56",1420.947054351849829,111410.629853698672378,"3",Center,City,,50501318.275
3128,"8600","131","86000131",רמת גן,RAMAT GAN,"131",,"1",מגורים,"1",יהודי,2641.000000000000000,1300.000000000000000,1342.000000000000000,196.000000000000000,172.000000000000000,143.000000000000000,105.000000000000000,91.000000000000000,293.000000000000000,352.000000000000000,251.000000000000000,205.000000000000000,162.000000000000000,135.000000000000000,93.000000000000000,83.000000000000000,115.000000000000000,95.000000000000000,62.000000000000000,32.000000000000000,"56",1420.947054351849829,111410.629853698672378,"4",Bridge,City,,64895195.318
3129,"8600","132","86000132",רמת גן,RAMAT GAN,"132",,"1",מגורים,"1",יהודי,3847.000000000000000,1837.000000000000000,2010.000000000000000,308.000000000000000,208.000000000000000,175.000000000000000,145.000000000000000,213.000000000000000,360.000000000000000,423.000000000000000,380.000000000000000,292.000000000000000,228.000000000000000,192.000000000000000,193.000000000000000,164.000000000000000,146.000000000000000,130.000000000000000,104.000000000000000,93.000000000000000,"93",1523.407189013101743,140313.395654078107327,"2",Shontsino,City,,62873873.884
3129,"8600","132","86000132",רמת גן,RAMAT GAN,"132",,"1",מגורים,"1",יהודי,3847.000000000000000,1837.000000000000000,2010.000000000000000,308.000000000000000,208.000000000000000,175.000000000000000,145.000000000000000,213.000000000000000,360.000000000000000,423.000000000000000,380.000000000000000,292.000000000000000,228.000000000000000,192.000000000000000,193.000000000000000,164.000000000000000,146.000000000000000,130.000000000000000,104.000000000000000,93.000000000000000,"93",1523.407189013101743,140313.395654078107327,"3",Center,City,,50501318.275
3129,"8600","132","86000132",רמת גן,RAMAT GAN,"132",,"1",מגורים,"1",יהודי,3847.000000000000000,1837.000000000000000,2010.000000000000000,308.000000000000000,208.000000000000000,175.000000000000000,145.000000000000000,213.000000000000000,360.000000000000000,423.000000000000000,380.000000000000000,292.000000000000000,228.000000000000000,192.000000000000000,193.000000000000000,164.000000000000000,146.000000000000000,130.000000000000000,104.000000000000000,93.000000000000000,"93",1523.407189013101743,140313.395654078107327,"4",Bridge,City,,64895195.318
3130,"8600","133","86000133",רמת גן,RAMAT GAN,"133",,"1",מגורים,"1",יהודי,5702.000000000000000,2743.000000000000000,2959.000000000000000,328.000000000000000,245.000000000000000,222.000000000000000,227.000000000000000,255.000000000000000,616.000000000000000,617.000000000000000,524.000000000000000,467.000000000000000,313.000000000000000,295.000000000000000,322.000000000000000,282.000000000000000,246.000000000000000,256.000000000000000,185.000000000000000,129.000000000000000,"172",2608.567977358302869,246411.916510578215821,"2",Shontsino,City,,62873873.884
3130,"8600","133","86000133",רמת גן,RAMAT GAN,"133",,"1",מגורים,"1",יהודי,5702.000000000000000,2743.000000000000000,2959.000000000000000,328.000000000000000,245.000000000000000,222.000000000000000,227.000000000000000,255.000000000000000,616.000000000000000,617.000000000000000,524.000000000000000,467.000000000000000,313.000000000000000,295.000000000000000,322.000000000000000,282.000000000000000,246.000000000000000,256.000000000000000,185.000000000000000,129.000000000000000,"172",2608.567977358302869,246411.916510578215821,"3",Center,City,,50501318.275
3130,"8600","133","86000133",רמת גן,RAMAT GAN,"133",,"1",מגורים,"1",יהודי,5702.000000000000000,2743.000000000000000,2959.000000000000000,328.000000000000000,245.000000000000000,222.000000000000000,227.000000000000000,255.000000000000000,616.000000000000000,617.000000000000000,524.000000000000000,467.000000000000000,313.000000000000000,295.000000000000000,322.000000000000000,282.000000000000000,246.000000000000000,256.000000000000000,185.000000000000000,129.000000000000000,"172",2608.567977358302869,246411.916510578215821,"4",Bridge,City,,64895195.318
3131,"8600","134","86000134",רמת גן,RAMAT GAN,"134",,"1",מגורים,"1",יהודי,3944.000000000000000,1902.000000000000000,2042.000000000000000,234.000000000000000,166.000000000000000,146.000000000000000,101.000000000000000,172.000000000000000,393.000000000000000,487.000000000000000,392.000000000000000,309.000000000000000,230.000000000000000,195.000000000000000,159.000000000000000,211.000000000000000,193.000000000000000,190.000000000000000,133.000000000000000,94.000000000000000,"137",2076.051963551581139,197441.177679542219266,"2",Shontsino,City,,62873873.884
3131,"8600","134","86000134",רמת גן,RAMAT GAN,"134",,"1",מגורים,"1",יהודי,3944.000000000000000,1902.000000000000000,2042.000000000000000,234.000000000000000,166.000000000000000,146.000000000000000,101.000000000000000,172.000000000000000,393.000000000000000,487.000000000000000,392.000000000000000,309.000000000000000,230.000000000000000,195.000000000000000,159.000000000000000,211.000000000000000,193.000000000000000,190.000000000000000,133.000000000000000,94.000000000000000,"137",2076.051963551581139,197441.177679542219266,"3",Center,City,,50501318.275
3131,"8600","134","86000134",רמת גן,RAMAT GAN,"134",,"1",מגורים,"1",יהודי,3944.000000000000000,1902.000000000000000,2042.000000000000000,234.000000000000000,166.000000000000000,146.000000000000000,101.000000000000000,172.000000000000000,393.000000000000000,487.000000000000000,392.000000000000000,309.000000000000000,230.000000000000000,195.000000000000000,159.000000000000000,211.000000000000000,193.000000000000000,190.000000000000000,133.000000000000000,94.000000000000000,"137",2076.051963551581139,197441.177679542219266,"4",Bridge,City,,64895195.318
3132,"8600","135","86000135",רמת גן,RAMAT GAN,"135",,"1",מגורים,"1",יהודי,2683.000000000000000,1226.000000000000000,1457.000000000000000,116.000000000000000,102.000000000000000,92.000000000000000,93.000000000000000,125.000000000000000,223.000000000000000,273.000000000000000,228.000000000000000,164.000000000000000,154.000000000000000,141.000000000000000,128.000000000000000,122.000000000000000,122.000000000000000,137.000000000000000,117.000000000000000,125.000000000000000,"221",1574.348894916069867,122501.447864451736677,"2",Shontsino,City,,62873873.884
3132,"8600","135","86000135",רמת גן,RAMAT GAN,"135",,"1",מגורים,"1",יהודי,2683.000000000000000,1226.000000000000000,1457.000000000000000,116.000000000000000,102.000000000000000,92.000000000000000,93.000000000000000,125.000000000000000,223.000000000000000,273.000000000000000,228.000000000000000,164.000000000000000,154.000000000000000,141.000000000000000,128.000000000000000,122.000000000000000,122.000000000000000,137.000000000000000,117.000000000000000,125.000000000000000,"221",1574.348894916069867,122501.447864451736677,"3",Center,City,,50501318.275
3132,"8600","135","86000135",רמת גן,RAMAT GAN,"135",,"1",מגורים,"1",יהודי,2683.000000000000000,1226.000000000000000,1457.000000000000000,116.000000000000000,102.000000000000000,92.000000000000000,93.000000000000000,125.000000000000000,223.000000000000000,273.000000000000000,228.000000000000000,164.000000000000000,154.000000000000000,141.000000000000000,128.000000000000000,122.000000000000000,122.000000000000000,137.000000000000000,117.000000000000000,125.000000000000000,"221",1574.348894916069867,122501.447864451736677,"4",Bridge,City,,64895195.318
3133,"8600","136","86000136",רמת גן,RAMAT GAN,"136",,"1",מגורים,"1",יהודי,4432.000000000000000,2107.000000000000000,2325.000000000000000,216.000000000000000,220.000000000000000,202.000000000000000,167.000000000000000,235.000000000000000,465.000000000000000,453.000000000000000,355.000000000000000,344.000000000000000,314.000000000000000,269.000000000000000,230.000000000000000,237.000000000000000,198.000000000000000,184.000000000000000,106.000000000000000,104.000000000000000,"132",1994.201496115004375,251331.755038400471676,"2",Shontsino,City,,62873873.884
3133,"8600","136","86000136",רמת גן,RAMAT GAN,"136",,"1",מגורים,"1",יהודי,4432.000000000000000,2107.000000000000000,2325.000000000000000,216.000000000000000,220.000000000000000,202.000000000000000,167.000000000000000,235.000000000000000,465.000000000000000,453.000000000000000,355.000000000000000,344.000000000000000,314.000000000000000,269.000000000000000,230.000000000000000,237.000000000000000,198.000000000000000,184.000000000000000,106.000000000000000,104.000000000000000,"132",1994.201496115004375,251331.755038400471676,"3",Center,City,,50501318.275
3133,"8600","136","86000136",רמת גן,RAMAT GAN,"136",,"1",מגורים,"1",יהודי,4432.000000000000000,2107.000000000000000,2325.000000000000000,216.000000000000000,220.000000000000000,202.000000000000000,167.000000000000000,235.000000000000000,465.000000000000000,453.000000000000000,355.000000000000000,344.000000000000000,314.000000000000000,269.000000000000000,230.000000000000000,237.000000000000000,198.000000000000000,184.000000000000000,106.000000000000000,104.000000000000000,"132",1994.201496115004375,251331.755038400471676,"4",Bridge,City,,64895195.318
3134,"8600","137","86000137",רמת גן,RAMAT GAN,"137",,"1",מגורים,"1",יהודי,2229.000000000000000,1007.000000000000000,1222.000000000000000,125.000000000000000,93.000000000000000,74.000000000000000,80.000000000000000,136.000000000000000,198.000000000000000,215.000000000000000,179.000000000000000,130.000000000000000,111.000000000000000,134.000000000000000,127.000000000000000,122.000000000000000,133.000000000000000,105.000000000000000,99.000000000000000,63.000000000000000,"105",1169.076866759019595,79225.318682983488543,"2",Shontsino,City,,62873873.884
3134,"8600","137","86000137",רמת גן,RAMAT GAN,"137",,"1",מגורים,"1",יהודי,2229.000000000000000,1007.000000000000000,1222.000000000000000,125.000000000000000,93.000000000000000,74.000000000000000,80.000000000000000,136.000000000000000,198.000000000000000,215.000000000000000,179.000000000000000,130.000000000000000,111.000000000000000,134.000000000000000,127.000000000000000,122.000000000000000,133.000000000000000,105.000000000000000,99.000000000000000,63.000000000000000,"105",1169.076866759019595,79225.318682983488543,"3",Center,City,,50501318.275
3134,"8600","137","86000137",רמת גן,RAMAT GAN,"137",,"1",מגורים,"1",יהודי,2229.000000000000000,1007.000000000000000,1222.000000000000000,125.000000000000000,93.000000000000000,74.000000000000000,80.000000000000000,136.000000000000000,198.000000000000000,215.000000000000000,179.000000000000000,130.000000000000000,111.000000000000000,134.000000000000000,127.000000000000000,122.000000000000000,133.000000000000000,105.000000000000000,99.000000000000000,63.000000000000000,"105",1169.076866759019595,79225.318682983488543,"4",Bridge,City,,64895195.318
3135,"8600","138","86000138",רמת גן,RAMAT GAN,"138",,"1",מגורים,"1",יהודי,4486.000000000000000,2161.000000000000000,2324.000000000000000,300.000000000000000,240.000000000000000,224.000000000000000,161.000000000000000,222.000000000000000,403.000000000000000,487.000000000000000,399.000000000000000,331.000000000000000,266.000000000000000,253.000000000000000,228.000000000000000,212.000000000000000,199.000000000000000,156.000000000000000,134.000000000000000,126.000000000000000,"145",2726.951303718116378,252946.368622592242900,"2",Shontsino,City,,62873873.884
3135,"8600","138","86000138",רמת גן,RAMAT GAN,"138",,"1",מגורים,"1",יהודי,4486.000000000000000,2161.000000000000000,2324.000000000000000,300.000000000000000,240.000000000000000,224.000000000000000,161.000000000000000,222.000000000000000,403.000000000000000,487.000000000000000,399.000000000000000,331.000000000000000,266.000000000000000,253.000000000000000,228.000000000000000,212.000000000000000,199.000000000000000,156.000000000000000,134.000000000000000,126.000000000000000,"145",2726.951303718116378,252946.368622592242900,"3",Center,City,,50501318.275
3135,"8600","138","86000138",רמת גן,RAMAT GAN,"138",,"1",מגורים,"1",יהודי,4486.000000000000000,2161.000000000000000,2324.000000000000000,300.000000000000000,240.000000000000000,224.000000000000000,161.000000000000000,222.000000000000000,403.000000000000000,487.000000000000000,399.000000000000000,331.000000000000000,266.000000000000000,253.000000000000000,228.000000000000000,212.000000000000000,199.000000000000000,156.000000000000000,134.000000000000000,126.000000000000000,"145",2726.951303718116378,252946.368622592242900,"4",Bridge,City,,64895195.318
3136,"8600","211","86000211",רמת גן,RAMAT GAN,"211",,"1",מגורים,"1",יהודי,2935.000000000000000,1385.000000000000000,1549.000000000000000,208.000000000000000,135.000000000000000,131.000000000000000,98.000000000000000,140.000000000000000,306.000000000000000,386.000000000000000,265.000000000000000,225.000000000000000,199.000000000000000,146.000000000000000,140.000000000000000,118.000000000000000,120.000000000000000,100.000000000000000,80.000000000000000,59.000000000000000,"78",2214.719720568734829,97418.265911346505163,"2",Shontsino,City,,62873873.884
3136,"8600","211","86000211",רמת גן,RAMAT GAN,"211",,"1",מגורים,"1",יהודי,2935.000000000000000,1385.000000000000000,1549.000000000000000,208.000000000000000,135.000000000000000,131.000000000000000,98.000000000000000,140.000000000000000,306.000000000000000,386.000000000000000,265.000000000000000,225.000000000000000,199.000000000000000,146.000000000000000,140.000000000000000,118.000000000000000,120.000000000000000,100.000000000000000,80.000000000000000,59.000000000000000,"78",2214.719720568734829,97418.265911346505163,"3",Center,City,,50501318.275
3136,"8600","211","86000211",רמת גן,RAMAT GAN,"211",,"1",מגורים,"1",יהודי,2935.000000000000000,1385.000000000000000,1549.000000000000000,208.000000000000000,135.000000000000000,131.000000000000000,98.000000000000000,140.000000000000000,306.000000000000000,386.000000000000000,265.000000000000000,225.000000000000000,199.000000000000000,146.000000000000000,140.000000000000000,118.000000000000000,120.000000000000000,100.000000000000000,80.000000000000000,59.000000000000000,"78",2214.719720568734829,97418.265911346505163,"4",Bridge,City,,64895195.318
3137,"8600","212","86000212",רמת גן,RAMAT GAN,"212",,"1",מגורים,"1",יהודי,3614.000000000000000,1673.000000000000000,1941.000000000000000,207.000000000000000,191.000000000000000,223.000000000000000,207.000000000000000,222.000000000000000,333.000000000000000,345.000000000000000,283.000000000000000,231.000000000000000,223.000000000000000,252.000000000000000,215.000000000000000,164.000000000000000,139.000000000000000,132.000000000000000,77.000000000000000,61.000000000000000,"108",1838.306995166579100,222190.153299067082116,"2",Shontsino,City,,62873873.884
3137,"8600","212","86000212",רמת גן,RAMAT GAN,"212",,"1",מגורים,"1",יהודי,3614.000000000000000,1673.000000000000000,1941.000000000000000,207.000000000000000,191.000000000000000,223.000000000000000,207.000000000000000,222.000000000000000,333.000000000000000,345.000000000000000,283.000000000000000,231.000000000000000,223.000000000000000,252.000000000000000,215.000000000000000,164.000000000000000,139.000000000000000,132.000000000000000,77.000000000000000,61.000000000000000,"108",1838.306995166579100,222190.153299067082116,"3",Center,City,,50501318.275
3137,"8600","212","86000212",רמת גן,RAMAT GAN,"212",,"1",מגורים,"1",יהודי,3614.000000000000000,1673.000000000000000,1941.000000000000000,207.000000000000000,191.000000000000000,223.000000000000000,207.000000000000000,222.000000000000000,333.000000000000000,345.000000000000000,283.000000000000000,231.000000000000000,223.000000000000000,252.000000000000000,215.000000000000000,164.000000000000000,139.000000000000000,132.000000000000000,77.000000000000000,61.000000000000000,"108",1838.306995166579100,222190.153299067082116,"4",Bridge,City,,64895195.318
3138,"8600","213","86000213",רמת גן,RAMAT GAN,"213",,"1",מגורים,"1",יהודי,3547.000000000000000,1714.000000000000000,1833.000000000000000,256.000000000000000,206.000000000000000,179.000000000000000,153.000000000000000,173.000000000000000,294.000000000000000,367.000000000000000,328.000000000000000,253.000000000000000,243.000000000000000,186.000000000000000,155.000000000000000,169.000000000000000,170.000000000000000,149.000000000000000,106.000000000000000,74.000000000000000,"89",2033.376420654264166,190566.636749579512980,"2",Shontsino,City,,62873873.884
3138,"8600","213","86000213",רמת גן,RAMAT GAN,"213",,"1",מגורים,"1",יהודי,3547.000000000000000,1714.000000000000000,1833.000000000000000,256.000000000000000,206.000000000000000,179.000000000000000,153.000000000000000,173.000000000000000,294.000000000000000,367.000000000000000,328.000000000000000,253.000000000000000,243.000000000000000,186.000000000000000,155.000000000000000,169.000000000000000,170.000000000000000,149.000000000000000,106.000000000000000,74.000000000000000,"89",2033.376420654264166,190566.636749579512980,"3",Center,City,,50501318.275
3138,"8600","213","86000213",רמת גן,RAMAT GAN,"213",,"1",מגורים,"1",יהודי,3547.000000000000000,1714.000000000000000,1833.000000000000000,256.000000000000000,206.000000000000000,179.000000000000000,153.000000000000000,173.000000000000000,294.000000000000000,367.000000000000000,328.000000000000000,253.000000000000000,243.000000000000000,186.000000000000000,155.000000000000000,169.000000000000000,170.000000000000000,149.000000000000000,106.000000000000000,74.000000000000000,"89",2033.376420654264166,190566.636749579512980,"4",Bridge,City,,64895195.318
3139,"8600","214","86000214",רמת גן,RAMAT GAN,"214",,"1",מגורים,"1",יהודי,2582.000000000000000,1258.000000000000000,1324.000000000000000,170.000000000000000,144.000000000000000,119.000000000000000,104.000000000000000,123.000000000000000,216.000000000000000,282.000000000000000,260.000000000000000,208.000000000000000,202.000000000000000,164.000000000000000,126.000000000000000,95.000000000000000,108.000000000000000,94.000000000000000,63.000000000000000,44.000000000000000,"58",1407.516383305322506,96278.212039220859879,"2",Shontsino,City,,62873873.884
3139,"8600","214","86000214",רמת גן,RAMAT GAN,"214",,"1",מגורים,"1",יהודי,2582.000000000000000,1258.000000000000000,1324.000000000000000,170.000000000000000,144.000000000000000,119.000000000000000,104.000000000000000,123.000000000000000,216.000000000000000,282.000000000000000,260.000000000000000,208.000000000000000,202.000000000000000,164.000000000000000,126.000000000000000,95.000000000000000,108.000000000000000,94.000000000000000,63.000000000000000,44.000000000000000,"58",1407.516383305322506,96278.212039220859879,"3",Center,City,,50501318.275
3139,"8600","214","86000214",רמת גן,RAMAT GAN,"214",,"1",מגורים,"1",יהודי,2582.000000000000000,1258.000000000000000,1324.000000000000000,170.000000000000000,144.000000000000000,119.000000000000000,104.000000000000000,123.000000000000000,216.000000000000000,282.000000000000000,260.000000000000000,208.000000000000000,202.000000000000000,164.000000000000000,126.000000000000000,95.000000000000000,108.000000000000000,94.000000000000000,63.000000000000000,44.000000000000000,"58",1407.516383305322506,96278.212039220859879,"4",Bridge,City,,64895195.318
3140,"8600","215","86000215",רמת גן,RAMAT GAN,"215",,"1",מגורים,"1",יהודי,6430.000000000000000,3093.000000000000000,3337.000000000000000,498.000000000000000,341.000000000000000,297.000000000000000,271.000000000000000,325.000000000000000,458.000000000000000,601.000000000000000,601.000000000000000,510.000000000000000,381.000000000000000,339.000000000000000,330.000000000000000,292.000000000000000,309.000000000000000,331.000000000000000,231.000000000000000,135.000000000000000,"180",2215.625115942364573,292382.291694609331898,"2",Shontsino,City,,62873873.884
3140,"8600","215","86000215",רמת גן,RAMAT GAN,"215",,"1",מגורים,"1",יהודי,6430.000000000000000,3093.000000000000000,3337.000000000000000,498.000000000000000,341.000000000000000,297.000000000000000,271.000000000000000,325.000000000000000,458.000000000000000,601.000000000000000,601.000000000000000,510.000000000000000,381.000000000000000,339.000000000000000,330.000000000000000,292.000000000000000,309.000000000000000,331.000000000000000,231.000000000000000,135.000000000000000,"180",2215.625115942364573,292382.291694609331898,"3",Center,City,,50501318.275
3140,"8600","215","86000215",רמת גן,RAMAT GAN,"215",,"1",מגורים,"1",יהודי,6430.000000000000000,3093.000000000000000,3337.000000000000000,498.000000000000000,341.000000000000000,297.000000000000000,271.000000000000000,325.000000000000000,458.000000000000000,601.000000000000000,601.000000000000000,510.000000000000000,381.000000000000000,339.000000000000000,330.000000000000000,292.000000000000000,309.000000000000000,331.000000000000000,231.000000000000000,135.000000000000000,"180",2215.625115942364573,292382.291694609331898,"4",Bridge,City,,64895195.318
3141,"8600","216","86000216",רמת גן,RAMAT GAN,"216",,"1",מגורים,"1",יהודי,5641.000000000000000,2674.000000000000000,2967.000000000000000,421.000000000000000,344.000000000000000,336.000000000000000,298.000000000000000,357.000000000000000,407.000000000000000,454.000000000000000,451.000000000000000,380.000000000000000,393.000000000000000,348.000000000000000,288.000000000000000,245.000000000000000,258.000000000000000,230.000000000000000,152.000000000000000,123.000000000000000,"155",2352.651662389720059,216442.382466544106137,"2",Shontsino,City,,62873873.884
3141,"8600","216","86000216",רמת גן,RAMAT GAN,"216",,"1",מגורים,"1",יהודי,5641.000000000000000,2674.000000000000000,2967.000000000000000,421.000000000000000,344.000000000000000,336.000000000000000,298.000000000000000,357.000000000000000,407.000000000000000,454.000000000000000,451.000000000000000,380.000000000000000,393.000000000000000,348.000000000000000,288.000000000000000,245.000000000000000,258.000000000000000,230.000000000000000,152.000000000000000,123.000000000000000,"155",2352.651662389720059,216442.382466544106137,"3",Center,City,,50501318.275
3141,"8600","216","86000216",רמת גן,RAMAT GAN,"216",,"1",מגורים,"1",יהודי,5641.000000000000000,2674.000000000000000,2967.000000000000000,421.000000000000000,344.000000000000000,336.000000000000000,298.000000000000000,357.000000000000000,407.000000000000000,454.000000000000000,451.000000000000000,380.000000000000000,393.000000000000000,348.000000000000000,288.000000000000000,245.000000000000000,258.000000000000000,230.000000000000000,152.000000000000000,123.000000000000000,"155",2352.651662389720059,216442.382466544106137,"4",Bridge,City,,64895195.318
3142,"8600","221","86000221",רמת גן,RAMAT GAN,"221",,"1",מגורים,"1",יהודי,4121.000000000000000,1963.000000000000000,2159.000000000000000,319.000000000000000,293.000000000000000,229.000000000000000,228.000000000000000,226.000000000000000,301.000000000000000,339.000000000000000,360.000000000000000,307.000000000000000,274.000000000000000,216.000000000000000,195.000000000000000,185.000000000000000,197.000000000000000,155.000000000000000,126.000000000000000,86.000000000000000,"86",1962.954494597050825,174007.835915915406076,"2",Shontsino,City,,62873873.884
3142,"8600","221","86000221",רמת גן,RAMAT GAN,"221",,"1",מגורים,"1",יהודי,4121.000000000000000,1963.000000000000000,2159.000000000000000,319.000000000000000,293.000000000000000,229.000000000000000,228.000000000000000,226.000000000000000,301.000000000000000,339.000000000000000,360.000000000000000,307.000000000000000,274.000000000000000,216.000000000000000,195.000000000000000,185.000000000000000,197.000000000000000,155.000000000000000,126.000000000000000,86.000000000000000,"86",1962.954494597050825,174007.835915915406076,"3",Center,City,,50501318.275
3142,"8600","221","86000221",רמת גן,RAMAT GAN,"221",,"1",מגורים,"1",יהודי,4121.000000000000000,1963.000000000000000,2159.000000000000000,319.000000000000000,293.000000000000000,229.000000000000000,228.000000000000000,226.000000000000000,301.000000000000000,339.000000000000000,360.000000000000000,307.000000000000000,274.000000000000000,216.000000000000000,195.000000000000000,185.000000000000000,197.000000000000000,155.000000000000000,126.000000000000000,86.000000000000000,"86",1962.954494597050825,174007.835915915406076,"4",Bridge,City,,64895195.318
3143,"8600","222","86000222",רמת גן,RAMAT GAN,"222",,"1",מגורים,"1",יהודי,6706.000000000000000,3254.000000000000000,3451.000000000000000,497.000000000000000,556.000000000000000,465.000000000000000,382.000000000000000,332.000000000000000,365.000000000000000,476.000000000000000,549.000000000000000,520.000000000000000,513.000000000000000,387.000000000000000,321.000000000000000,281.000000000000000,263.000000000000000,301.000000000000000,224.000000000000000,131.000000000000000,"142",2388.991885318547247,302078.767572423501406,"2",Shontsino,City,,62873873.884
3143,"8600","222","86000222",רמת גן,RAMAT GAN,"222",,"1",מגורים,"1",יהודי,6706.000000000000000,3254.000000000000000,3451.000000000000000,497.000000000000000,556.000000000000000,465.000000000000000,382.000000000000000,332.000000000000000,365.000000000000000,476.000000000000000,549.000000000000000,520.000000000000000,513.000000000000000,387.000000000000000,321.000000000000000,281.000000000000000,263.000000000000000,301.000000000000000,224.000000000000000,131.000000000000000,"142",2388.991885318547247,302078.767572423501406,"3",Center,City,,50501318.275
3143,"8600","222","86000222",רמת גן,RAMAT GAN,"222",,"1",מגורים,"1",יהודי,6706.000000000000000,3254.000000000000000,3451.000000000000000,497.000000000000000,556.000000000000000,465.000000000000000,382.000000000000000,332.000000000000000,365.000000000000000,476.000000000000000,549.000000000000000,520.000000000000000,513.000000000000000,387.000000000000000,321.000000000000000,281.000000000000000,263.000000000000000,301.000000000000000,224.000000000000000,131.000000000000000,"142",2388.991885318547247,302078.767572423501406,"4",Bridge,City,,64895195.318
3144,"8600","223","86000223",רמת גן,RAMAT GAN,"223",,"1",מגורים,"1",יהודי,4601.000000000000000,2301.000000000000000,2300.000000000000000,287.000000000000000,341.000000000000000,351.000000000000000,273.000000000000000,232.000000000000000,268.000000000000000,315.000000000000000,330.000000000000000,351.000000000000000,348.000000000000000,302.000000000000000,230.000000000000000,211.000000000000000,220.000000000000000,196.000000000000000,132.000000000000000,97.000000000000000,"118",2599.512367286983135,355352.443861430627294,"2",Shontsino,City,,62873873.884
3144,"8600","223","86000223",רמת גן,RAMAT GAN,"223",,"1",מגורים,"1",יהודי,4601.000000000000000,2301.000000000000000,2300.000000000000000,287.000000000000000,341.000000000000000,351.000000000000000,273.000000000000000,232.000000000000000,268.000000000000000,315.000000000000000,330.000000000000000,351.000000000000000,348.000000000000000,302.000000000000000,230.000000000000000,211.000000000000000,220.000000000000000,196.000000000000000,132.000000000000000,97.000000000000000,"118",2599.512367286983135,355352.443861430627294,"3",Center,City,,50501318.275
3144,"8600","223","86000223",רמת גן,RAMAT GAN,"223",,"1",מגורים,"1",יהודי,4601.000000000000000,2301.000000000000000,2300.000000000000000,287.000000000000000,341.000000000000000,351.000000000000000,273.000000000000000,232.000000000000000,268.000000000000000,315.000000000000000,330.000000000000000,351.000000000000000,348.000000000000000,302.000000000000000,230.000000000000000,211.000000000000000,220.000000000000000,196.000000000000000,132.000000000000000,97.000000000000000,"118",2599.512367286983135,355352.443861430627294,"4",Bridge,City,,64895195.318
3145,"8600","224","86000224",רמת גן,RAMAT GAN,"224",,"1",מגורים,"1",יהודי,4375.000000000000000,2113.000000000000000,2262.000000000000000,329.000000000000000,324.000000000000000,246.000000000000000,248.000000000000000,220.000000000000000,295.000000000000000,309.000000000000000,355.000000000000000,352.000000000000000,284.000000000000000,246.000000000000000,247.000000000000000,188.000000000000000,193.000000000000000,199.000000000000000,161.000000000000000,81.000000000000000,"98",2940.621190486440810,233976.147103878553025,"2",Shontsino,City,,62873873.884
3145,"8600","224","86000224",רמת גן,RAMAT GAN,"224",,"1",מגורים,"1",יהודי,4375.000000000000000,2113.000000000000000,2262.000000000000000,329.000000000000000,324.000000000000000,246.000000000000000,248.000000000000000,220.000000000000000,295.000000000000000,309.000000000000000,355.000000000000000,352.000000000000000,284.000000000000000,246.000000000000000,247.000000000000000,188.000000000000000,193.000000000000000,199.000000000000000,161.000000000000000,81.000000000000000,"98",2940.621190486440810,233976.147103878553025,"3",Center,City,,50501318.275
3145,"8600","224","86000224",רמת גן,RAMAT GAN,"224",,"1",מגורים,"1",יהודי,4375.000000000000000,2113.000000000000000,2262.000000000000000,329.000000000000000,324.000000000000000,246.000000000000000,248.000000000000000,220.000000000000000,295.000000000000000,309.000000000000000,355.000000000000000,352.000000000000000,284.000000000000000,246.000000000000000,247.000000000000000,188.000000000000000,193.000000000000000,199.000000000000000,161.000000000000000,81.000000000000000,"98",2940.621190486440810,233976.147103878553025,"4",Bridge,City,,64895195.318
3146,"8600","225","86000225",רמת גן,RAMAT GAN,"225",,"1",מגורים,"1",יהודי,3398.000000000000000,1589.000000000000000,1810.000000000000000,258.000000000000000,219.000000000000000,159.000000000000000,136.000000000000000,160.000000000000000,225.000000000000000,287.000000000000000,275.000000000000000,248.000000000000000,203.000000000000000,168.000000000000000,135.000000000000000,165.000000000000000,201.000000000000000,227.000000000000000,139.000000000000000,91.000000000000000,"103",1968.470082077031748,184511.376086093659978,"2",Shontsino,City,,62873873.884
